route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
空港線,空港箱崎_平日,空港線_平日_0_071,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_072,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_073,貝塚,0,kukohakozaki_平日_0_b0_87,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_074,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_075,貝塚,0,kukohakozaki_平日_0_b0_90,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_076,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_077,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_078,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_079,貝塚,0,kukohakozaki_平日_0_b0_95,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_080,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_081,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_082,貝塚,0,kukohakozaki_平日_0_b0_99,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_083,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_084,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_085,貝塚,0,kukohakozaki_平日_0_b0_103,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_086,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_087,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_088,貝塚,0,kukohakozaki_平日_0_b0_107,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_089,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_090,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_091,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_092,貝塚,0,kukohakozaki_平日_0_b0_111,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_093,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_094,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_095,貝塚,0,kukohakozaki_平日_0_b0_115,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_096,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_097,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_098,貝塚,0,kukohakozaki_平日_0_b0_119,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_099,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_100,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_101,貝塚,0,kukohakozaki_平日_0_b0_123,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_102,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_103,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_104,貝塚,0,kukohakozaki_平日_0_b0_127,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_105,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_106,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_107,貝塚,0,kukohakozaki_平日_0_b0_131,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_108,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_109,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_110,貝塚,0,kukohakozaki_平日_0_b0_135,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_111,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_112,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_113,貝塚,0,kukohakozaki_平日_0_b0_139,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_114,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_115,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_116,貝塚,0,kukohakozaki_平日_0_b0_143,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_117,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_118,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_119,貝塚,0,kukohakozaki_平日_0_b0_147,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_120,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_121,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_122,貝塚,0,kukohakozaki_平日_0_b0_151,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_123,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_124,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_125,貝塚,0,kukohakozaki_平日_0_b0_155,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_126,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_127,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_128,貝塚,0,kukohakozaki_平日_0_b1_3,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_129,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_130,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_131,貝塚,0,kukohakozaki_平日_0_b1_7,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_132,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_133,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_134,貝塚,0,kukohakozaki_平日_0_b1_11,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_135,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_136,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_137,貝塚,0,kukohakozaki_平日_0_b1_15,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_138,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_139,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_140,貝塚,0,kukohakozaki_平日_0_b1_19,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_141,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_142,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_143,貝塚,0,kukohakozaki_平日_0_b1_23,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_144,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_145,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_146,貝塚,0,kukohakozaki_平日_0_b1_27,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_147,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_148,貝塚,0,kukohakozaki_平日_0_b1_31,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_149,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_150,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_151,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_152,貝塚,0,kukohakozaki_平日_0_b1_36,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_153,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_154,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_155,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_156,貝塚,0,kukohakozaki_平日_0_b1_41,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_157,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_158,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_159,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_160,貝塚,0,kukohakozaki_平日_0_b1_46,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_161,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_162,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_163,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_164,貝塚,0,kukohakozaki_平日_0_b1_51,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_165,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_166,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_167,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_168,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_169,貝塚,0,kukohakozaki_平日_0_b1_57,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_170,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_171,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_172,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_173,貝塚,0,kukohakozaki_平日_0_b1_62,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_174,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_175,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_176,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_177,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_178,貝塚,0,kukohakozaki_平日_0_b1_68,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_179,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_180,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_181,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_182,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_183,貝塚,0,kukohakozaki_平日_0_b1_74,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_184,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_185,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_186,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_187,貝塚,0,kukohakozaki_平日_0_b1_79,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_188,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_189,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_190,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_191,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_192,貝塚,0,kukohakozaki_平日_0_b1_85,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_193,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_194,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_195,貝塚,0,kukohakozaki_平日_0_b1_89,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_196,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_197,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_198,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_199,貝塚,0,kukohakozaki_平日_0_b1_94,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_200,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_201,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_202,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_203,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_204,貝塚,0,kukohakozaki_平日_0_b1_100,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_205,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_206,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_207,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_208,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_209,貝塚,0,kukohakozaki_平日_0_b1_107,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_210,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_211,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_212,貝塚,0,kukohakozaki_平日_0_b1_111,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_213,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_214,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_215,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_216,貝塚,0,kukohakozaki_平日_0_b1_116,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_217,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_218,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_219,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_220,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_221,貝塚,0,kukohakozaki_平日_0_b1_123,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_222,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_223,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_224,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_225,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_226,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_227,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_228,貝塚,0,kukohakozaki_平日_0_b1_132,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_229,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_230,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_231,貝塚,0,kukohakozaki_平日_0_b1_136,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_232,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_233,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_234,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_235,貝塚,0,kukohakozaki_平日_0_b1_141,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_236,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_237,貝塚,0,kukohakozaki_平日_0_b1_143,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_238,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_239,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_240,貝塚,0,kukohakozaki_平日_0_b1_146,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_241,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_242,貝塚,0,kukohakozaki_平日_0_b1_148,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_243,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_244,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_245,貝塚,0,kukohakozaki_平日_0_b1_151,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_246,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_247,貝塚,0,kukohakozaki_平日_0_b1_153,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_248,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_249,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_250,貝塚,0,kukohakozaki_平日_0_b1_156,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_251,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_平日,空港線_平日_0_252,博多,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_001,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_002,姪浜,1,kukohakozaki_土曜_1_b0_3,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_003,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_004,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_005,姪浜,1,kukohakozaki_土曜_1_b0_5,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_006,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_007,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_008,姪浜,1,kukohakozaki_土曜_1_b0_8,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_009,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_010,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_011,姪浜,1,kukohakozaki_土曜_1_b0_11,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_012,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_013,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_014,姪浜,1,kukohakozaki_土曜_1_b0_15,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_015,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_016,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_017,姪浜,1,kukohakozaki_土曜_1_b0_19,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_018,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_019,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_020,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_021,姪浜,1,kukohakozaki_土曜_1_b0_24,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_022,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_023,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_024,姪浜,1,kukohakozaki_土曜_1_b0_28,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_025,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_026,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_027,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_028,姪浜,1,kukohakozaki_土曜_1_b0_33,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_029,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_030,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_031,姪浜,1,kukohakozaki_土曜_1_b0_37,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_032,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_033,姪浜,1,kukohakozaki_土曜_1_b0_39,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_034,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_035,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_036,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_037,姪浜,1,kukohakozaki_土曜_1_b0_43,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_038,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_039,姪浜,1,kukohakozaki_土曜_1_b0_46,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_040,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_041,姪浜,1,kukohakozaki_土曜_1_b0_49,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_042,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_043,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_044,姪浜,1,kukohakozaki_土曜_1_b0_53,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_045,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_046,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_047,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_048,姪浜,1,kukohakozaki_土曜_1_b0_57,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_049,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_050,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_051,姪浜,1,kukohakozaki_土曜_1_b0_62,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_052,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_053,姪浜,1,kukohakozaki_土曜_1_b0_65,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_054,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_055,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_056,西新,1,kukohakozaki_土曜_1_b0_69,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_057,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_058,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_059,西新,1,kukohakozaki_土曜_1_b0_73,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_060,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_061,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_062,西新,1,kukohakozaki_土曜_1_b0_77,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_063,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_064,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_065,唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_066,姪浜,1,kukohakozaki_土曜_1_b0_81,空港線（姪浜方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_1_067,姪浜,1,,空港線（姪浜方面行き）,1
